,Desc_word_count,channelSubscribers,dayslive,mean_energy_entropy,mean_spectral_entropy,Description_ne_counts,Title_ne_counts,tags_composer,Title_composer,Description_composer,tags_artists,Title_artists,Description_artists,tags_instruments,Title_instruments,Description_instruments,tags_genres,Title_genres,Description_genres,tags_count,Title_pos,Description_pos,tags_pos,mfccPC1,mfccPC2,views_cat,viewCount
489,20,82.0,1166.2855208333333,3.1616646447,0.0890547719,12,5,0,0,2,0,0,0,0,0,0,0,0,0,7,0.0,0.0,0.0,-1.2774588369622555,-1.7105051525520727,0,133.0
490,0,7.0,149.41480324074075,3.2567112977,0.6525019184,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-0.9331413287929307,1.6355615607327696,0,31.0
491,0,3.0,2639.477546296296,3.2239238695,0.2695831015,0,4,1,1,0,0,0,0,0,0,0,0,0,0,7,0.0,0.0,0.0,3.9974242773205844,-1.7800303852409238,1,1376.0
492,24,65577.0,1509.4046875,3.1691961498000003,0.0297707139,8,12,0,1,0,0,0,0,2,1,1,0,0,0,12,0.0,-0.05,0.0,-0.44719788613737493,1.2529899140609753,2,5530.0
493,27,15692.0,3710.944849537037,3.2187648304,0.2683113291,19,4,1,1,1,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,-1.0949572292144738,-0.250452269265011,3,38458.0
494,9,214.0,2748.2562037037037,3.2174965756,0.0567685907,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0.0,0.4666666666666666,0.0,-0.23680972340638728,-0.6045096774273628,2,5187.0
495,13,48.0,1219.3362615740741,3.2018760555,0.2630869737,9,4,1,1,0,0,0,0,0,0,2,0,0,0,12,0.0,0.0,0.0,-1.450970672867562,0.4709391843387682,1,830.0
496,10,323.0,2259.1291666666666,3.1724607303,0.1328700739,2,4,1,1,1,0,0,0,1,0,1,0,0,0,8,0.0,0.0,0.0,-1.7284183890593874,-0.2645230348676703,1,730.0
497,23,2.0,1076.30375,3.1598063364,0.0530967889,11,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0.0,0.0,0.0,3.3170223455096624,1.504057182189546,0,9.0
498,2,36.0,1936.1306712962962,3.2004790156,0.0563668549,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,-1.1432420366403184,1.4142254728618118,2,2082.0
499,26,3.0,1311.4342129629629,3.1904734510000003,0.043231166,14,7,0,0,0,0,0,0,0,1,2,0,0,0,2,0.0,0.0,0.0,0.7042227136450904,-1.0270339446876564,0,33.0
500,5,136.0,2086.4259953703704,3.1942797862,0.2866180917,1,2,0,2,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.8158174612870922,0.729636750400291,2,13842.0
501,22,145565.0,2692.4788541666667,3.2042606892000003,0.3031133682,4,1,4,1,1,0,0,0,0,0,0,0,0,0,18,0.0,0.6,0.0,-2.785424842024969,-0.4123487161784856,2,3532.0
502,12,9610.0,569.4446759259259,3.1943031244,0.596145337,2,7,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,-4.441817631064897,-0.9849193898434839,2,10173.0
503,8,86.0,850.5580902777778,3.1938293558,0.5534196327,4,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.5388157445962188,1.1099034729234813,1,301.0
504,0,5.0,2681.5183217592594,3.210672778,0.4192842237,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,-2.1142928689537133,0.7237254806945753,2,6768.0
505,6,174478.0,3494.8551967592593,3.2242382441000004,0.1865372505,3,3,1,1,1,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.8635315758775262,-1.6969352188177385,3,99289.0
506,26,20.0,1459.4877662037038,3.1986453834,0.1571530317,14,4,0,0,1,0,0,0,0,0,0,0,0,0,7,0.0,0.0,0.0,1.170305519489192,1.5130505766039595,0,22.0
507,25,64.0,1841.9561574074073,3.1582472648000004,0.2784990015,14,3,0,1,3,0,0,0,0,2,2,0,0,0,18,0.0,0.0,0.0,1.8991886979920245,-1.4110814496116446,2,2447.0
508,23,3092.0,2116.9514930555556,3.2289304277,0.2565312019,1,6,0,1,0,0,0,0,0,0,4,0,0,0,19,0.0,0.0,0.29333333333333333,-1.5722703866280485,0.3016811216173265,0,198.0
509,25,11202.0,2247.1984606481483,3.1736758662,0.2422677277,7,5,1,1,0,0,0,0,1,0,0,0,0,0,24,0.0,-0.03333333333333333,0.0,-0.6113750940247372,0.10453058465005785,2,8089.0
510,22,181.0,3569.3078125,3.1893492489,0.3917438947,7,2,0,0,0,0,0,0,0,0,1,0,0,0,5,0.0,0.0,0.0,-0.8865247250373606,-0.6053766414394481,2,11905.0
511,32,65577.0,1164.3913194444444,3.1726128415,0.3843952518,5,8,0,1,0,0,0,0,2,1,2,0,0,0,12,0.0,0.65,0.0,-0.5425614150345132,2.4813344447852774,2,3029.0
512,19,61330.0,816.3987847222222,3.1342573798,0.3787549234000001,6,7,2,3,1,1,1,1,1,1,1,0,0,0,6,0.0,0.26666666666666666,0.0,-1.4250447732898432,-0.5222599514320779,2,5972.0
513,9,40.0,318.25019675925927,3.2225455886,0.507986081,2,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1.720698905413096,0.6263856885634204,1,481.0
514,29,10.0,1287.4989814814815,3.2426018029000003,0.2858549139,14,2,0,0,0,0,0,0,0,0,1,0,0,0,2,0.0,0.0,0.0,-0.11913153748977516,0.2833563322467251,0,7.0
515,26,9.0,1586.7199305555555,3.086051905,0.0512875091,15,5,0,0,0,0,0,0,0,0,0,0,0,0,3,-0.125,-0.0625,-0.0625,1.956355827480267,0.8749186099127538,0,90.0
516,27,81.0,618.2651273148148,3.2165992743,0.2879940908,12,2,0,0,0,0,0,0,1,0,1,0,0,0,13,0.0,0.0,0.0,0.474750588664453,-0.15356935991186874,1,692.0
517,24,4093.0,942.3733564814814,3.2081211235,0.0959002835,8,6,1,0,0,0,0,0,0,0,0,0,0,0,17,0.0,0.5,0.0,-1.9057293500085284,-0.9919665668965194,2,5562.0
518,23,250.0,738.4369444444444,3.2403941474,0.35880672049999995,9,2,0,3,3,0,0,0,0,0,0,0,0,0,9,0.0,0.0,0.0,-1.280059556508287,0.21944454502295993,1,381.0
519,27,8168.0,3076.1183680555555,3.2272986506,0.3518761133,1,3,1,1,0,0,0,0,0,0,0,0,0,0,8,0.0,0.25,0.0,-2.4240390595867236,-0.3567415132651226,1,635.0
520,11,3754.0,3420.2268055555555,3.1730586932,0.06882866280000001,8,6,1,1,1,1,1,1,0,0,0,0,0,0,10,0.25,0.25,0.25,-0.38763278534601797,-0.32128861600077124,3,27443.0
521,24,250.0,594.6385648148148,3.2164158197000003,0.4058413911,13,2,0,1,1,0,0,0,0,0,0,0,0,0,11,0.0,0.0,0.0,-1.435496080918093,-0.3887698823335632,0,103.0
522,0,16.0,200.32594907407406,3.1787827316,0.3953298984000001,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.1419629033636378,-0.5929558497770844,0,14.0
523,14,143095.0,82.29165509259259,3.1991764492000003,0.3701993098,3,7,0,2,0,0,1,0,2,1,0,0,0,0,43,0.0,0.425,0.0505050505050505,-1.286501259117855,1.3127347336216797,2,7893.0
524,10,4.0,61.751979166666665,3.2007925592000004,0.1000314119,5,2,1,1,0,0,0,0,0,0,2,0,0,0,1,0.0,0.0,0.0,-0.996051056433893,0.22883390474420484,0,78.0
525,23,5243992.0,2206.932986111111,3.1902847435000004,0.4772639087,5,9,0,2,1,0,0,0,0,0,0,0,0,0,7,0.0,0.16666666666666666,0.0,0.5807147064824466,-1.8086160763477297,3,101179.0
526,3,1249.0,1644.0821759259259,3.2051513183,0.08477180710000001,3,1,0,1,1,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,-2.4457197989463544,-0.11439586894514614,1,1416.0
527,23,172.0,2540.7810532407407,3.1035670085,0.3373635447,15,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0,0.16666666666666666,0.022222222222222216,0.3372735787227433,-1.9939948073625,2,12656.0
528,21,41193.0,672.1221527777777,3.135437322,0.2235634106,14,10,1,1,1,0,0,0,0,0,0,0,0,0,11,0.6,0.6,0.6,1.5116527386161662,-1.2744946183942931,2,2852.0
529,3,11.0,1802.252488425926,3.2078020852,0.1488136692,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,2.94217374719357,-1.8924663090768834,0,64.0
530,22,758.0,2949.218599537037,3.2073530277,0.2652352922,10,4,0,0,1,0,1,1,0,1,1,0,0,0,1,0.0,0.0,0.0,1.873485250933049,-0.9056022588607795,3,82803.0
531,7,148.0,638.4602777777778,3.2086314533,0.1129915733,2,4,0,1,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,-2.086838820903813,0.1554216896026119,1,736.0
532,25,15692.0,3698.2784375,3.2279280386,0.4602273337,9,4,1,1,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,-1.1150570276514922,-0.19364294445988692,3,138129.0
533,21,31117.0,803.160300925926,3.0934548782,0.5018367317,12,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,-2.3166423206087527,-2.511769746791188,1,239.0
534,5,325.0,1636.1419907407408,3.2211413017000003,0.1683050236,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-0.22761409080615688,-0.4165989384565716,1,1483.0
535,25,2461.0,1311.4165856481482,3.2215351252,0.2182349646,10,4,1,1,1,0,0,0,0,0,0,0,0,0,22,0.0,0.0,0.0,0.9316259280445818,-2.085792176158481,0,134.0
536,28,31.0,755.8733796296297,3.2230710511000003,0.1519441745,13,2,0,1,2,0,0,0,1,0,4,0,0,0,5,0.0,0.3333333333333333,0.0,-0.33381955129938873,-0.7066915957791894,1,1764.0
537,21,92.0,3042.739398148148,3.2045795606,0.2598492946,12,2,1,1,2,0,0,0,1,0,1,0,0,0,9,0.0,0.0,0.0,-2.451571717873658,0.24212037518391505,1,929.0
538,26,3125.0,914.2729513888889,3.1383464908,0.3060346062,15,7,1,0,1,0,0,0,1,1,3,0,0,0,15,0.0,0.0,0.0,1.7632571765770553,-0.3946336356123632,2,9301.0
539,26,1.0,777.9025925925926,3.2216069637,0.1465229023,11,1,0,0,0,0,0,0,1,0,2,0,0,0,9,0.0,0.0,0.0,0.9295455862669897,-0.9201172395802137,0,4.0
540,24,11076.0,1542.946550925926,3.2037783646,0.0471547108,4,4,0,1,0,0,0,0,0,1,1,0,0,0,13,0.0,0.0,0.0,-0.21912654195320833,1.5133790978026125,1,704.0
541,0,184.0,150.90324074074073,3.1132815572,0.0295735431,0,1,0,0,0,0,0,0,1,0,0,1,0,0,5,0.0,0.0,0.0,0.5668817463083428,-0.6225519285001431,0,95.0
542,15,105.0,3702.909699074074,3.1497791047000003,0.1686085365,11,6,0,1,1,0,0,0,0,0,0,0,0,0,12,0.0,0.0,0.0,3.9449729077376707,1.1596565408003452,2,8135.0
543,0,130.0,1020.438738425926,3.2342003909,0.3843135337,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,-2.1192443155513416,-0.9184627715368259,2,2148.0
544,24,89.0,2183.6949305555554,3.088568795,0.2549736863,12,4,0,1,3,0,0,0,0,1,0,0,0,0,10,0.0,0.0,0.0,1.1986152172589593,-0.17549900156832288,2,3467.0
545,1,522.0,432.4569328703704,3.224802169,0.2914035816,0,3,0,1,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,-1.2312386139691187,1.0260811402414585,0,162.0
546,22,17.0,1322.35875,3.2102359182,0.2994121816,10,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.0,0.0,0.0,2.003631139659339,-1.1833322525318588,1,1177.0
547,8,8.0,618.41375,3.2500594371,0.7843692619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1.998335132856751,1.2063238020155527,1,266.0
548,20,79973.0,1782.7592708333334,3.2202946665,0.5058686011,15,5,1,1,1,0,0,0,0,0,0,0,0,0,17,0.0,0.13636363636363635,0.0,-2.458736745214069,0.004582978024062749,2,5419.0
549,4,4639.0,3622.217835648148,3.219067682,0.2124451348,1,3,1,1,0,0,0,0,0,0,0,1,0,0,14,0.25,0.425,-0.0625,-2.2691697002434124,-1.7114409664582269,3,209845.0
550,12,255615.0,3641.256273148148,3.161571774,0.1006008684,1,3,0,0,0,0,0,0,0,0,0,0,0,0,14,0.0,0.0,0.0,2.957752582741856,-1.5488459501958076,3,3338624.0
551,20,1091.0,3612.7478703703705,3.2406713207,0.1413193626,8,5,1,1,1,0,0,0,0,0,0,0,0,0,9,0.0,0.0,0.0,0.3081041769590625,-0.3520369752063285,2,6867.0
552,18,37.0,2722.2293055555556,3.2190363033,0.1843583708,9,1,0,1,1,0,0,0,2,0,2,0,0,0,6,0.0,0.375,0.0,0.08065876804517037,-1.625754545956759,1,1796.0
553,24,250.0,593.9747569444445,3.2083527089,0.2174190418,17,3,0,1,1,0,0,0,0,0,0,1,1,1,11,0.0,0.0,0.0,1.5743805335546055,0.5457965111647951,1,247.0
554,26,27.0,402.8953935185185,3.2146464786,0.040994727,12,6,0,1,1,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,3.634813343130377,-0.0003977044707906258,0,4.0
555,18,82.0,1011.2392013888889,3.0820081395,0.0912373764,11,2,1,1,1,0,0,0,0,0,1,0,0,0,6,0.0,0.3,0.0,2.0403611912284934,0.1321231332687051,1,249.0
556,12,535.0,3943.330925925926,3.2161036474,0.3501028504,0,3,1,1,0,0,0,0,0,0,0,0,0,0,4,0.0,0.26666666666666666,0.0,-4.4182778911320195,-0.15519671157334683,3,1156361.0
557,7,52.0,3340.137025462963,3.0773402205,0.31040685760000003,3,5,1,1,0,0,0,0,2,1,0,0,0,0,5,0.0,0.0,0.0,1.9169236487231738,-2.0601230234442762,1,1348.0
558,28,4.0,340.5606712962963,3.2001108609,0.1339363063,12,8,0,0,0,0,0,0,0,1,2,0,0,0,2,0.0,0.0,0.0,-0.4217751584673787,0.21725214075640673,0,28.0
559,28,29194.0,1861.9521064814815,3.219870414,0.2961942488,11,5,0,1,1,0,0,0,0,0,0,0,1,2,2,0.0,0.0,0.0,-3.778081147678966,-0.5873830688497853,2,18321.0
560,17,686.0,590.082037037037,3.2523254591,0.1076847533,5,5,0,1,1,0,0,0,0,0,0,0,0,0,11,0.0,0.0,0.16666666666666666,-1.3202551499114108,0.7714784818960776,0,194.0
561,0,21.0,2185.935949074074,3.2828336712,0.1508861681,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,19.027436795191313,10.29559932093872,0,31.0
562,26,37.0,44.58216435185185,3.24165794,0.1927354729,11,5,0,0,0,0,0,0,0,2,2,0,0,0,3,0.0,0.0,0.0,2.453593889502731,-1.6768973883473473,0,2.0
563,23,5493.0,2501.651388888889,3.1971361349,0.3759830955,7,2,0,0,0,0,0,0,1,0,0,0,0,0,19,0.0,0.14285714285714285,0.06818181818181818,-0.8550773052935748,0.35555872979865155,3,44985.0
564,23,1438.0,3097.0856944444445,3.2216655725,0.4795487792,16,3,1,1,1,0,0,0,1,1,0,0,0,0,6,0.0,0.0,0.0,-0.05137989058654428,0.4461580335347922,3,81084.0
565,0,208.0,2632.851122685185,3.2462615236000003,0.3304617533,0,3,1,1,0,0,0,0,1,0,0,0,0,0,4,0.0,0.0,0.0,-0.5449968530669388,0.7834702999188108,0,139.0
566,28,1005.0,1040.4497800925926,2.9649052764,0.3396205589,11,9,0,1,2,0,0,0,0,0,0,0,0,0,22,0.0,0.4,0.2340909090909091,3.451714450904487,-0.7415854800100011,1,1472.0
567,0,26.0,2718.345219907407,3.0875686104000004,0.9729387541,0,3,1,1,0,0,0,0,0,0,0,0,0,0,9,0.3,0.0,0.3,-0.9156872283387248,0.5269473223332047,3,57592.0
568,9,3872.0,948.3215625,3.1974745248,0.1679973906,6,5,0,1,1,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.13880243365024852,-0.8317672956819961,2,12773.0
569,27,713.0,3134.6682175925926,3.1936022695,0.2111034821,4,6,0,1,1,0,0,0,0,0,0,0,0,0,5,0.0,0.1,0.0,-0.3986813590830631,1.359854296959975,2,5662.0
570,3,24.0,25.519282407407406,3.2147231665,0.0306455001,3,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0,0.0,0.0,-2.6158005228721546,0.5621947273564842,0,151.0
571,8,15692.0,3799.1915972222223,3.2049450584,0.0816375379,3,1,1,1,1,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,-2.147827042957238,0.7035006105400962,3,121717.0
572,17,14.0,1238.2865277777778,3.1993318983,0.4942402244,14,7,0,3,3,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,-0.72105508016792,0.6463495068664318,1,874.0
573,12,9610.0,147.47217592592594,3.0143718855,0.0464236027,3,11,0,0,0,0,0,0,0,0,0,0,0,0,9,0.0,0.0,0.4,-0.38846251426594197,0.5104645846499338,2,2617.0
574,26,9.0,2402.4073842592593,3.2357679508,0.2579288441,9,2,1,1,1,0,0,0,0,3,2,0,0,0,15,0.0,0.0,0.0,-2.441296398073142,0.3602599295681168,2,8447.0
575,30,28.0,4282.655717592593,3.2526197089,0.43853318,0,4,1,0,1,0,0,0,0,0,0,0,0,0,9,-0.75,-0.09444444444444444,0.0,-2.47347684399443,0.6466491494605785,3,57823.0
576,27,4.0,1328.4428587962964,3.2135569554,0.3796431044,14,5,0,0,1,0,0,0,0,0,0,0,0,0,3,0.0,0.3,0.3,-0.769207609594813,-0.471718409185635,2,2548.0
577,25,3.0,1311.2851851851851,3.1975906649,0.034430902400000005,11,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0625,0.0625,0.0625,-2.3294899498045516,0.33682777271656483,0,29.0
578,23,84.0,1626.1053703703703,3.2195868003,0.3766592443,19,6,1,1,0,0,0,0,1,0,1,0,0,0,9,0.13636363636363635,0.13636363636363635,0.13636363636363635,-4.24511926225792,-0.8761902725246441,1,525.0
579,16,13.0,3537.9431712962964,3.2274446485,0.320349589,11,2,1,1,2,0,0,0,0,0,0,0,0,0,6,0.25,0.0,0.25,-1.4939812578472076,-0.3614954320136088,3,29612.0
580,25,14.0,2671.445787037037,3.2312219453,0.1154355281,12,0,1,0,1,0,0,0,0,0,1,0,0,1,3,0.0,0.7,0.0,-4.748208994721663,0.09735057773868505,2,7126.0
581,8,1213.0,1716.4502546296296,3.1277510429000004,0.2179110394,6,6,0,1,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,2.407798637210604,-1.0611649810441455,2,4436.0
582,27,26.0,808.9942476851852,3.10138446,0.2345156176,8,2,0,1,2,0,0,0,0,1,3,0,0,0,0,0.0,-0.008000000000000007,0.0,4.897154029771065,-2.1588787467822868,0,90.0
583,11,0.0,3583.050289351852,3.166396987,0.2369432626,6,6,1,1,1,0,0,0,1,2,0,0,0,0,3,0.0,0.0,0.0,0.016453105437667835,1.5797573604235275,2,6251.0
584,30,174478.0,3469.094259259259,3.1951871399000003,0.0769430522,6,2,0,0,0,0,0,0,0,0,1,0,0,0,13,0.0,0.0,0.0,3.0050880441940833,1.0579306065950371,3,53378.0
585,27,1064.0,1335.3922337962963,3.1478128988,0.1405476076,14,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,1.1170897022254733,0.16876418996977074,0,151.0
586,25,0.0,1167.4805324074075,3.1879157738,0.2139131444,12,5,0,1,1,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,1.5887597301329954,0.571206916705796,0,24.0
587,22,636.0,538.2997337962963,3.2203108767,0.2802999935,12,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,2.0062877561024726,-1.102307222801693,1,456.0
588,17,10.0,693.1200694444444,3.2161523535,0.2279134866,2,4,0,0,1,0,0,0,1,1,1,0,0,0,3,0.0,-0.25,0.0,-0.17008903598863864,-0.07924054824335205,0,137.0
589,21,15692.0,3780.826666666667,3.212389109,0.3803619764,15,6,1,1,1,0,0,0,0,0,0,1,1,1,6,0.0,0.0,0.0,-1.6151421459671589,-0.47068080508667015,3,121456.0
590,22,15692.0,3753.2062615740742,3.2145022127,0.2660697293,14,5,1,2,1,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,-0.26001472352843313,-0.09873069918947079,3,75302.0
591,25,15692.0,3698.871226851852,3.2146668834,0.4347401679,9,4,1,1,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,-1.8576391679962467,-0.5207525155514002,3,72452.0
592,24,319.0,1097.3480324074073,3.1712881233,0.0479249935,16,3,0,1,3,0,0,0,0,0,0,0,0,0,9,0.0,0.0,0.1707070707070707,-1.2779093146561207,0.012033333688919963,0,14.0
593,23,3.0,1452.1002662037038,3.1903658480000003,0.043315736,9,2,0,0,0,0,0,0,1,0,1,0,0,0,13,0.0,0.0,0.0,0.6760975680087397,-1.0476833490954116,0,46.0
594,19,319.0,3596.778587962963,3.2249341292,0.5342680524,17,5,0,1,3,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,-4.456779859517814,-0.8225999695310585,2,16364.0
595,27,13052.0,52.17636574074074,3.2325213412,0.1517078317,4,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0.0,-0.07500000000000001,0.0,0.09827048083040761,-1.3987203180953476,1,628.0
596,23,385.0,2159.618287037037,3.1796217032,0.4862050247,3,4,0,0,0,0,0,0,1,1,1,0,0,0,9,1.0,0.2,1.0,3.4964584474640388,-2.269853668911014,2,14079.0
597,21,5997.0,2386.3962037037036,3.1973013511,0.2149576207,14,6,1,1,1,0,0,0,0,0,0,0,0,0,9,0.13636363636363635,0.06818181818181818,0.06818181818181818,-0.896736036716924,0.880065276878259,2,3649.0
598,9,46.0,1178.4967476851853,3.1594480527,0.5623097318,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.0,0.0,0.16666666666666666,-4.612952809728,-1.802592496384449,0,13.0
599,0,1278.0,3259.427280092593,3.1847726693,0.0234322412,0,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0625,0.0,0.0,1.527909558372145,1.1764941799323152,3,71729.0
600,28,431.0,3317.1676967592593,3.2164524130000003,0.426070613,9,4,1,1,1,0,0,0,1,1,1,0,0,0,14,0.0,0.125,0.0,-2.1779802250367255,0.9402845659318156,3,45619.0
601,31,934.0,2040.4213657407408,3.0933140468,0.1304618829,5,3,1,1,1,0,0,0,1,1,1,0,0,0,14,0.0,0.25,0.0,-0.7254798361581469,1.5590689029131042,2,2132.0
602,10,74.0,1377.2110763888888,3.2205666858,0.2149043784,5,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25,0.0,0.0,-2.8921835744331066,0.5501639058852777,1,253.0
603,6,8107.0,619.3392708333333,3.2215017154,0.2418658055,3,2,1,1,0,0,0,0,0,1,0,0,0,0,3,0.0,0.0,0.0,-0.6571867854330877,-0.3052246375410734,1,1011.0
604,22,77.0,2854.3411574074075,3.2158282689,0.1236100668,14,3,0,0,0,0,0,0,0,0,1,0,0,0,4,0.0,0.0,0.0,4.507607662829239,-0.7179112762974202,2,3974.0
605,16,144.0,1270.9875347222223,3.2078691061,0.4635107513,6,0,1,1,1,0,0,0,0,0,0,0,0,0,4,0.0,-0.15555555555555559,0.0,-2.5384825006966234,-0.5010277407708839,3,305724.0
606,0,2.0,2801.3058217592593,2.8699197567000003,0.35284373020000004,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,12.620585847857656,-0.7647500674588144,1,435.0
607,22,1553.0,984.800636574074,3.1904611082,0.3692330026,12,3,0,0,1,0,0,0,0,0,0,0,0,0,14,0.0,0.0,0.0,0.8409232660266417,-0.03737400957528705,1,325.0
608,5,0.0,1783.977337962963,3.2052125539,0.24348916760000006,2,4,0,1,0,0,0,0,0,0,0,0,0,0,6,0.0,0.0,0.06818181818181818,-0.34946791376887193,-0.47340307864761966,1,804.0
609,17,36.0,1317.874710648148,3.2242747563,0.3596294207,4,5,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.34375,0.0,0.0,-0.7744547853881644,0.9022422510532386,1,436.0
610,21,56.0,690.3331481481481,3.1845909583,0.1843493039,13,3,0,1,1,0,0,1,0,0,1,0,0,0,0,0.25,0.25,0.0,0.010266910716533777,-0.2818609038984254,0,104.0
611,9,3632166.0,1885.191087962963,3.2288922004,0.2221248703,1,5,0,1,0,0,0,0,1,0,0,0,0,0,12,0.13636363636363635,0.0,0.8,0.8796610471917439,-2.9017590248479044,3,1333580.0
612,3,83.0,1359.5327546296296,3.2424446808,0.6451325123,1,6,1,1,0,0,0,0,1,0,0,0,0,0,11,0.0,0.0,-0.05000000000000001,-3.9962456724603146,-3.547742428692732,3,51037.0
613,5,136.0,2086.42875,3.1773542885,0.2682184187,1,2,0,1,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,-0.4705358411029316,0.13915136419787769,2,10315.0
614,6,642.0,673.6192824074074,3.2377825047,0.5694094076,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1.6471726447675454,1.0205875147977417,1,319.0
615,7,211.0,759.2603587962963,3.1988210188,0.0855605268,4,5,0,1,0,0,0,0,0,2,2,0,0,0,1,0.0,0.0,0.0,-1.4839699582165473,-0.26202054976919564,1,545.0
616,25,59.0,698.1841666666667,3.1179607435000003,0.1527488096,8,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0.125,0.25,0.0,0.3451264755739827,0.04303290615321944,1,365.0
617,22,15692.0,3804.1230439814813,3.205356444,0.1163117988,13,5,1,1,2,0,0,0,1,1,1,0,0,0,8,0.0,-0.05,-0.05,-0.7694951045134747,-0.420790479741943,3,24661.0
618,25,15692.0,3698.306261574074,3.2297921314,0.2584503684,9,4,1,1,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,-1.1560968767473618,-0.05693049680263046,3,27927.0
619,6,3048.0,2824.176423611111,3.1945057967,0.3013242968,1,8,1,1,0,0,0,0,2,2,0,0,0,0,7,0.0,0.0,0.25,-2.491855340168652,-0.02722859206646914,2,3580.0
620,24,31939.0,260.3921875,3.2345566296,0.4188054532,9,7,0,1,1,0,0,0,0,0,0,0,0,0,18,0.0,0.0,0.16666666666666666,2.4061700066716383,-3.928110586078555,1,432.0
621,24,10.0,1364.4654166666667,3.1643022853,0.06763072440000001,13,2,0,0,1,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.43346182531394994,-0.6970223959005786,0,8.0
622,25,18.0,795.9412384259259,3.187384875,0.0321093784,11,1,0,0,1,0,0,0,0,0,1,0,0,0,3,0.0,0.1,0.1,1.7712234826687863,1.5880942549129418,0,9.0
623,12,136.0,236.39577546296297,3.1714091456,0.111320846,8,3,0,1,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,-1.4949967533991548,0.5086887989440104,1,574.0
624,26,27424.0,340.5606597222222,3.2076599426,0.1150134701,14,9,0,0,2,0,0,0,0,2,2,0,0,0,2,0.0,0.0,0.0,-0.3843086093199943,-0.8355930325266269,0,19.0
625,14,182.0,123.37646990740741,3.2406360429000003,0.3382702187,4,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0.13636363636363635,0.0,-0.07285145120208074,2.793585697394882,1,1711.0
626,26,26.0,680.986412037037,3.1789757556,0.1220408399,13,1,3,0,3,0,0,0,0,0,0,0,0,0,12,0.0,-0.05000000000000001,-0.05000000000000001,0.2322620272140492,-0.399224027231359,0,65.0
